validityDate,city,observedMaxTemp
02/03/2017,En Gedi,27
02/03/2017,Haifa,18
02/03/2017,Jerusalem,15
02/03/2017,Lod,20
02/03/2017,Mizpe Ramon,18
02/03/2017,Nazareth,19
02/03/2017,Qazrin,17
02/03/2017,Tel Aviv,19
02/03/2017,Tiberias,22
02/03/2017,Zefat,15
03/03/2017,Afula,19
03/03/2017,Ashdod,17
03/03/2017,Beer Sheva,20
03/03/2017,Bet Shean,21
03/03/2017,Elat,26
03/03/2017,En Gedi,27
03/03/2017,Haifa,16
03/03/2017,Jerusalem,13
03/03/2017,Lod,18
03/03/2017,Mizpe Ramon,17
03/03/2017,Nazareth,15
03/03/2017,Qazrin,15
03/03/2017,Tel Aviv,18
03/03/2017,Tiberias,21
03/03/2017,Zefat,10
04/03/2017,Afula,20
04/03/2017,Ashdod,18
04/03/2017,Beer Sheva,20
04/03/2017,Bet Shean,22
04/03/2017,Elat,24
04/03/2017,En Gedi,24
04/03/2017,Haifa,17
04/03/2017,Jerusalem,15
04/03/2017,Lod,19
04/03/2017,Mizpe Ramon,16
04/03/2017,Nazareth,16
04/03/2017,Qazrin,18
04/03/2017,Tel Aviv,18
04/03/2017,Tiberias,22
04/03/2017,Zefat,13
05/03/2017,Afula,22
05/03/2017,Ashdod,18
05/03/2017,Beer Sheva,21
05/03/2017,Bet Shean,23
05/03/2017,Elat,26
05/03/2017,En Gedi,25
05/03/2017,Haifa,17
05/03/2017,Jerusalem,17
05/03/2017,Lod,20
05/03/2017,Mizpe Ramon,17
05/03/2017,Nazareth,19
05/03/2017,Qazrin,19
05/03/2017,Tel Aviv,19
05/03/2017,Tiberias,22
05/03/2017,Zefat,13
06/03/2017,Afula,24
06/03/2017,Ashdod,20
06/03/2017,Beer Sheva,26
06/03/2017,Bet Shean,26
06/03/2017,Elat,30
06/03/2017,En Gedi,29
06/03/2017,Haifa,22
06/03/2017,Jerusalem,20
06/03/2017,Lod,26
06/03/2017,Mizpe Ramon,22
06/03/2017,Nazareth,20
06/03/2017,Qazrin,21
06/03/2017,Tel Aviv,26
06/03/2017,Tiberias,25
06/03/2017,Zefat,15
07/03/2017,Afula,23
07/03/2017,Ashdod,17
07/03/2017,Beer Sheva,21
07/03/2017,Bet Shean,25
07/03/2017,Elat,27
07/03/2017,En Gedi,27
07/03/2017,Haifa,18
07/03/2017,Jerusalem,17
07/03/2017,Lod,20
07/03/2017,Mizpe Ramon,18
07/03/2017,Nazareth,20
07/03/2017,Qazrin,22
07/03/2017,Tel Aviv,19
07/03/2017,Tiberias,25
07/03/2017,Zefat,18
08/03/2017,Afula,23
08/03/2017,Ashdod,19
08/03/2017,Beer Sheva,25
08/03/2017,Bet Shean,24
08/03/2017,Elat,28
08/03/2017,En Gedi,25
08/03/2017,Haifa,19
08/03/2017,Jerusalem,19
08/03/2017,Lod,23
08/03/2017,Mizpe Ramon,20
08/03/2017,Nazareth,20
08/03/2017,Qazrin,20
08/03/2017,Tel Aviv,21
08/03/2017,Tiberias,23
08/03/2017,Zefat,17
09/03/2017,Afula,27
09/03/2017,Ashdod,30
09/03/2017,Beer Sheva,31
09/03/2017,Bet Shean,30
09/03/2017,Elat,32
09/03/2017,En Gedi,29
09/03/2017,Haifa,26
09/03/2017,Jerusalem,24
09/03/2017,Lod,31
09/03/2017,Mizpe Ramon,26
09/03/2017,Nazareth,25
09/03/2017,Qazrin,26
09/03/2017,Tel Aviv,31
09/03/2017,Tiberias,30
09/03/2017,Zefat,20
10/03/2017,Afula,22
10/03/2017,Ashdod,23
10/03/2017,Beer Sheva,24
10/03/2017,Bet Shean,25
10/03/2017,Elat,30
10/03/2017,En Gedi,27
10/03/2017,Haifa,21
10/03/2017,Jerusalem,19
10/03/2017,Lod,25
10/03/2017,Mizpe Ramon,19
10/03/2017,Nazareth,21
10/03/2017,Qazrin,21
10/03/2017,Tel Aviv,24
10/03/2017,Tiberias,26
10/03/2017,Zefat,18
11/03/2017,Afula,21
11/03/2017,Ashdod,20
11/03/2017,Beer Sheva,21
11/03/2017,Bet Shean,23
11/03/2017,Elat,25
11/03/2017,En Gedi,28
11/03/2017,Haifa,17
11/03/2017,Jerusalem,15
11/03/2017,Lod,21
11/03/2017,Mizpe Ramon,17
11/03/2017,Nazareth,17
11/03/2017,Qazrin,17
11/03/2017,Tel Aviv,20
11/03/2017,Tiberias,23
11/03/2017,Zefat,12
12/03/2017,Afula,24
12/03/2017,Ashdod,24
12/03/2017,Beer Sheva,27
12/03/2017,Bet Shean,25
12/03/2017,Elat,25
12/03/2017,En Gedi,30
12/03/2017,Haifa,22
12/03/2017,Jerusalem,20
12/03/2017,Lod,26
12/03/2017,Mizpe Ramon,22
12/03/2017,Nazareth,20
12/03/2017,Qazrin,20
12/03/2017,Tel Aviv,25
12/03/2017,Tiberias,23
12/03/2017,Zefat,14
13/03/2017,Afula,20
13/03/2017,Ashdod,18
13/03/2017,Beer Sheva,20
13/03/2017,Bet Shean,23
13/03/2017,Elat,27
13/03/2017,En Gedi,28
13/03/2017,Haifa,17
13/03/2017,Jerusalem,11
13/03/2017,Lod,19
13/03/2017,Mizpe Ramon,17
13/03/2017,Nazareth,16
13/03/2017,Qazrin,17
13/03/2017,Tel Aviv,18
13/03/2017,Tiberias,23
13/03/2017,Zefat,12
14/03/2017,Afula,20
14/03/2017,Ashdod,19
14/03/2017,Beer Sheva,20
14/03/2017,Bet Shean,22
14/03/2017,Elat,26
14/03/2017,En Gedi,26
14/03/2017,Haifa,17
14/03/2017,Jerusalem,13
14/03/2017,Lod,19
14/03/2017,Mizpe Ramon,18
14/03/2017,Nazareth,16
14/03/2017,Qazrin,16
14/03/2017,Tel Aviv,18
14/03/2017,Tiberias,19
14/03/2017,Zefat,12
15/03/2017,Afula,20
15/03/2017,Ashdod,18
15/03/2017,Beer Sheva,21
15/03/2017,Bet Shean,21
15/03/2017,Elat,27
15/03/2017,En Gedi,25
15/03/2017,Haifa,17
15/03/2017,Jerusalem,16
15/03/2017,Lod,19
15/03/2017,Mizpe Ramon,19
15/03/2017,Nazareth,16
15/03/2017,Qazrin,17
15/03/2017,Tel Aviv,18
15/03/2017,Tiberias,20
15/03/2017,Zefat,12
16/03/2017,Afula,18
16/03/2017,Ashdod,18
16/03/2017,Beer Sheva,18
16/03/2017,Bet Shean,20
16/03/2017,Elat,24
16/03/2017,En Gedi,25
16/03/2017,Haifa,16
16/03/2017,Jerusalem,13
16/03/2017,Lod,18
16/03/2017,Mizpe Ramon,15
16/03/2017,Nazareth,15
16/03/2017,Qazrin,15
16/03/2017,Tel Aviv,18
16/03/2017,Tiberias,20
16/03/2017,Zefat,10
17/03/2017,Afula,19
17/03/2017,Ashdod,18
17/03/2017,Beer Sheva,22
17/03/2017,Bet Shean,22
17/03/2017,Elat,28
17/03/2017,En Gedi,24
17/03/2017,Haifa,17
17/03/2017,Jerusalem,17
17/03/2017,Lod,21
17/03/2017,Mizpe Ramon,18
17/03/2017,Nazareth,16
17/03/2017,Qazrin,16
17/03/2017,Tel Aviv,19
17/03/2017,Tiberias,20
17/03/2017,Zefat,11
18/03/2017,Afula,23
18/03/2017,Ashdod,19
18/03/2017,Beer Sheva,28
18/03/2017,Bet Shean,23
18/03/2017,Elat,24
18/03/2017,En Gedi,27
18/03/2017,Haifa,16
18/03/2017,Jerusalem,23
18/03/2017,Lod,25
18/03/2017,Mizpe Ramon,22
18/03/2017,Nazareth,20
18/03/2017,Qazrin,21
18/03/2017,Tel Aviv,23
18/03/2017,Tiberias,22
18/03/2017,Zefat,18
19/03/2017,Afula,19
19/03/2017,Ashdod,18
19/03/2017,Beer Sheva,19
19/03/2017,Bet Shean,22
19/03/2017,Elat,27
19/03/2017,En Gedi,26
19/03/2017,Haifa,16
19/03/2017,Jerusalem,13
19/03/2017,Lod,18
19/03/2017,Mizpe Ramon,17
19/03/2017,Nazareth,16
19/03/2017,Qazrin,17
19/03/2017,Tel Aviv,18
19/03/2017,Tiberias,23
19/03/2017,Zefat,13
20/03/2017,Afula,20
20/03/2017,Ashdod,18
20/03/2017,Beer Sheva,20
20/03/2017,Bet Shean,23
20/03/2017,Elat,25
20/03/2017,En Gedi,26
20/03/2017,Haifa,17
20/03/2017,Jerusalem,13
20/03/2017,Lod,19
20/03/2017,Mizpe Ramon,18
20/03/2017,Nazareth,17
20/03/2017,Qazrin,16
20/03/2017,Tel Aviv,18
20/03/2017,Tiberias,23
20/03/2017,Zefat,12
21/03/2017,Afula,22
21/03/2017,Ashdod,20
21/03/2017,Beer Sheva,22
21/03/2017,Bet Shean,23
21/03/2017,Elat,27
21/03/2017,En Gedi,25
21/03/2017,Haifa,18
21/03/2017,Jerusalem,18
21/03/2017,Lod,22
21/03/2017,Mizpe Ramon,21
21/03/2017,Nazareth,17
21/03/2017,Qazrin,18
21/03/2017,Tel Aviv,20
21/03/2017,Tiberias,21
21/03/2017,Zefat,15
22/03/2017,Afula,23
22/03/2017,Ashdod,20
22/03/2017,Beer Sheva,23
22/03/2017,Bet Shean,24
22/03/2017,Elat,26
22/03/2017,En Gedi,26
22/03/2017,Haifa,19
22/03/2017,Jerusalem,20
22/03/2017,Lod,23
22/03/2017,Mizpe Ramon,19
22/03/2017,Nazareth,20
22/03/2017,Qazrin,21
22/03/2017,Tel Aviv,19
22/03/2017,Tiberias,22
22/03/2017,Zefat,16
23/03/2017,Afula,24
23/03/2017,Ashdod,19
23/03/2017,Beer Sheva,26
23/03/2017,Bet Shean,26
23/03/2017,Elat,28
23/03/2017,En Gedi,30
23/03/2017,Haifa,20
23/03/2017,Jerusalem,19
23/03/2017,Lod,22
23/03/2017,Mizpe Ramon,22
23/03/2017,Nazareth,21
23/03/2017,Qazrin,20
23/03/2017,Tel Aviv,21
23/03/2017,Tiberias,25
23/03/2017,Zefat,14
24/03/2017,Afula,23
24/03/2017,Ashdod,19
24/03/2017,Beer Sheva,21
24/03/2017,Bet Shean,25
24/03/2017,Elat,26
24/03/2017,En Gedi,25
24/03/2017,Haifa,20
24/03/2017,Jerusalem,18
24/03/2017,Lod,21
24/03/2017,Mizpe Ramon,18
24/03/2017,Nazareth,19
24/03/2017,Qazrin,20
24/03/2017,Tel Aviv,20
24/03/2017,Tiberias,23
24/03/2017,Zefat,15
25/03/2017,Afula,24
25/03/2017,Ashdod,19
25/03/2017,Beer Sheva,22
25/03/2017,Bet Shean,26
25/03/2017,Elat,27
25/03/2017,En Gedi,27
25/03/2017,Haifa,20
25/03/2017,Jerusalem,18
25/03/2017,Lod,21
25/03/2017,Mizpe Ramon,19
25/03/2017,Nazareth,20
25/03/2017,Qazrin,21
25/03/2017,Tel Aviv,20
25/03/2017,Tiberias,26
25/03/2017,Zefat,17
26/03/2017,Afula,25
26/03/2017,Ashdod,20
26/03/2017,Beer Sheva,25
26/03/2017,Bet Shean,27
26/03/2017,Elat,30
26/03/2017,En Gedi,29
26/03/2017,Haifa,20
26/03/2017,Jerusalem,21
26/03/2017,Lod,22
26/03/2017,Mizpe Ramon,23
26/03/2017,Nazareth,21
26/03/2017,Qazrin,22
26/03/2017,Tel Aviv,20
26/03/2017,Tiberias,25
26/03/2017,Zefat,19
27/03/2017,Afula,23
27/03/2017,Ashdod,19
27/03/2017,Beer Sheva,23
27/03/2017,Bet Shean,25
27/03/2017,Elat,30
27/03/2017,En Gedi,27
27/03/2017,Haifa,19
27/03/2017,Jerusalem,20
27/03/2017,Lod,21
27/03/2017,Mizpe Ramon,23
27/03/2017,Nazareth,19
27/03/2017,Qazrin,20
27/03/2017,Tel Aviv,19
27/03/2017,Tiberias,23
27/03/2017,Zefat,16
28/03/2017,Afula,22
28/03/2017,Ashdod,20
28/03/2017,Beer Sheva,25
28/03/2017,Bet Shean,24
28/03/2017,Elat,31
28/03/2017,En Gedi,26
28/03/2017,Haifa,18
28/03/2017,Jerusalem,19
28/03/2017,Lod,21
28/03/2017,Mizpe Ramon,22
28/03/2017,Nazareth,18
28/03/2017,Qazrin,20
28/03/2017,Tel Aviv,20
28/03/2017,Tiberias,24
28/03/2017,Zefat,17
29/03/2017,Afula,28
29/03/2017,Ashdod,20
29/03/2017,Beer Sheva,30
29/03/2017,Bet Shean,28
29/03/2017,Elat,32
29/03/2017,En Gedi,27
29/03/2017,Haifa,21
29/03/2017,Jerusalem,23
29/03/2017,Lod,27
29/03/2017,Mizpe Ramon,24
29/03/2017,Nazareth,25
29/03/2017,Qazrin,24
29/03/2017,Tel Aviv,23
29/03/2017,Tiberias,25
29/03/2017,Zefat,19
30/03/2017,Afula,29
30/03/2017,Ashdod,29
30/03/2017,Beer Sheva,30
30/03/2017,Bet Shean,31
30/03/2017,Elat,34
30/03/2017,En Gedi,33
30/03/2017,Haifa,26
30/03/2017,Jerusalem,25
30/03/2017,Lod,31
30/03/2017,Mizpe Ramon,26
30/03/2017,Nazareth,25
30/03/2017,Qazrin,26
30/03/2017,Tel Aviv,30
30/03/2017,Tiberias,30
30/03/2017,Zefat,19
31/03/2017,Afula,27
31/03/2017,Ashdod,22
31/03/2017,Beer Sheva,28
31/03/2017,Bet Shean,27
31/03/2017,Elat,31
31/03/2017,En Gedi,29
31/03/2017,Haifa,22
31/03/2017,Jerusalem,22
31/03/2017,Lod,25
31/03/2017,Mizpe Ramon,24
31/03/2017,Nazareth,23
31/03/2017,Qazrin,24
31/03/2017,Tel Aviv,23
31/03/2017,Tiberias,27
31/03/2017,Zefat,20
01/04/2017,Afula,23
01/04/2017,Ashdod,20
01/04/2017,Beer Sheva,23
01/04/2017,Bet Shean,25
01/04/2017,Elat,30
01/04/2017,En Gedi,30
01/04/2017,Haifa,20
01/04/2017,Jerusalem,17
01/04/2017,Lod,22
01/04/2017,Mizpe Ramon,20
01/04/2017,Nazareth,19
01/04/2017,Qazrin,20
01/04/2017,Tel Aviv,20
01/04/2017,Tiberias,25
01/04/2017,Zefat,17
02/04/2017,Afula,21
02/04/2017,Ashdod,19
02/04/2017,Beer Sheva,20
02/04/2017,Bet Shean,23
02/04/2017,Elat,28
02/04/2017,En Gedi,25
02/04/2017,Haifa,17
02/04/2017,Jerusalem,13
02/04/2017,Lod,19
02/04/2017,Mizpe Ramon,18
02/04/2017,Nazareth,17
02/04/2017,Qazrin,17
02/04/2017,Tel Aviv,19
02/04/2017,Tiberias,21
02/04/2017,Zefat,13
03/04/2017,Afula,23
03/04/2017,Ashdod,19
03/04/2017,Beer Sheva,23
03/04/2017,Bet Shean,25
03/04/2017,Elat,28
03/04/2017,En Gedi,27
03/04/2017,Haifa,19
03/04/2017,Jerusalem,18
03/04/2017,Lod,21
03/04/2017,Mizpe Ramon,19
03/04/2017,Nazareth,19
03/04/2017,Qazrin,20
03/04/2017,Tel Aviv,20
03/04/2017,Tiberias,25
03/04/2017,Zefat,15
04/04/2017,Afula,27
04/04/2017,Ashdod,21
04/04/2017,Beer Sheva,31
04/04/2017,Bet Shean,33
04/04/2017,Elat,34
04/04/2017,En Gedi,32
04/04/2017,Haifa,25
04/04/2017,Jerusalem,24
04/04/2017,Lod,30
04/04/2017,Mizpe Ramon,25
04/04/2017,Nazareth,26
04/04/2017,Qazrin,27
04/04/2017,Tel Aviv,27
04/04/2017,Tiberias,31
04/04/2017,Zefat,20
05/04/2017,Afula,32
05/04/2017,Ashdod,29
05/04/2017,Beer Sheva,34
05/04/2017,Bet Shean,35
05/04/2017,Elat,36
05/04/2017,En Gedi,37
05/04/2017,Haifa,31
05/04/2017,Jerusalem,28
05/04/2017,Lod,34
05/04/2017,Mizpe Ramon,31
05/04/2017,Nazareth,28
05/04/2017,Qazrin,29
05/04/2017,Tel Aviv,34
05/04/2017,Tiberias,33
05/04/2017,Zefat,22
06/04/2017,Afula,33
06/04/2017,Ashdod,25
06/04/2017,Beer Sheva,33
06/04/2017,Bet Shean,33
06/04/2017,Elat,32
06/04/2017,En Gedi,34
06/04/2017,Haifa,29
06/04/2017,Jerusalem,27
06/04/2017,Lod,32
06/04/2017,Mizpe Ramon,29
06/04/2017,Nazareth,28
06/04/2017,Qazrin,28
06/04/2017,Tel Aviv,30
06/04/2017,Tiberias,31
06/04/2017,Zefat,25
07/04/2017,Afula,23
07/04/2017,Ashdod,21
07/04/2017,Beer Sheva,23
07/04/2017,Bet Shean,25
07/04/2017,Elat,30
07/04/2017,En Gedi,28
07/04/2017,Haifa,18
07/04/2017,Jerusalem,18
07/04/2017,Lod,21
07/04/2017,Mizpe Ramon,22
07/04/2017,Nazareth,18
07/04/2017,Qazrin,20
07/04/2017,Tel Aviv,20
07/04/2017,Tiberias,26
07/04/2017,Zefat,16
08/04/2017,Afula,24
08/04/2017,Ashdod,21
08/04/2017,Beer Sheva,26
08/04/2017,Bet Shean,27
08/04/2017,Elat,31
08/04/2017,En Gedi,29
08/04/2017,Haifa,19
08/04/2017,Jerusalem,20
08/04/2017,Lod,23
08/04/2017,Mizpe Ramon,24
08/04/2017,Nazareth,19
08/04/2017,Qazrin,20
08/04/2017,Tel Aviv,21
08/04/2017,Tiberias,25
08/04/2017,Zefat,16
09/04/2017,Afula,21
09/04/2017,Ashdod,21
09/04/2017,Beer Sheva,23
09/04/2017,Bet Shean,23
09/04/2017,Elat,33
09/04/2017,En Gedi,28
09/04/2017,Haifa,18
09/04/2017,Jerusalem,18
09/04/2017,Lod,21
09/04/2017,Mizpe Ramon,23
09/04/2017,Nazareth,18
09/04/2017,Qazrin,19
09/04/2017,Tel Aviv,20
09/04/2017,Tiberias,24
09/04/2017,Zefat,15
10/04/2017,Afula,25
10/04/2017,Ashdod,20
10/04/2017,Beer Sheva,27
10/04/2017,Bet Shean,28
10/04/2017,Elat,31
10/04/2017,En Gedi,28
10/04/2017,Haifa,18
10/04/2017,Jerusalem,23
10/04/2017,Lod,24
10/04/2017,Mizpe Ramon,26
10/04/2017,Nazareth,23
10/04/2017,Qazrin,24
10/04/2017,Tel Aviv,22
10/04/2017,Tiberias,27
10/04/2017,Zefat,19
11/04/2017,Afula,29
11/04/2017,Ashdod,21
11/04/2017,Beer Sheva,30
11/04/2017,Bet Shean,32
11/04/2017,Elat,35
11/04/2017,En Gedi,33
11/04/2017,Haifa,21
11/04/2017,Jerusalem,28
11/04/2017,Lod,27
11/04/2017,Mizpe Ramon,29
11/04/2017,Nazareth,26
11/04/2017,Qazrin,30
11/04/2017,Tel Aviv,24
11/04/2017,Tiberias,30
11/04/2017,Zefat,23
12/04/2017,Afula,30
12/04/2017,Ashdod,31
12/04/2017,Beer Sheva,32
12/04/2017,Bet Shean,32
12/04/2017,Elat,35
12/04/2017,En Gedi,38
12/04/2017,Haifa,26
12/04/2017,Jerusalem,26
12/04/2017,Lod,32
12/04/2017,Mizpe Ramon,28
12/04/2017,Nazareth,26
12/04/2017,Qazrin,27
12/04/2017,Tel Aviv,31
12/04/2017,Tiberias,33
12/04/2017,Zefat,22
13/04/2017,Afula,29
13/04/2017,Ashdod,22
13/04/2017,Beer Sheva,28
13/04/2017,Bet Shean,32
13/04/2017,Elat,31
13/04/2017,En Gedi,30
13/04/2017,Haifa,26
13/04/2017,Jerusalem,26
13/04/2017,Lod,27
13/04/2017,Mizpe Ramon,27
13/04/2017,Nazareth,27
13/04/2017,Qazrin,28
13/04/2017,Tel Aviv,27
13/04/2017,Tiberias,30
13/04/2017,Zefat,24
14/04/2017,Afula,23
14/04/2017,Ashdod,21
14/04/2017,Beer Sheva,22
14/04/2017,Bet Shean,26
14/04/2017,Elat,25
14/04/2017,En Gedi,30
14/04/2017,Haifa,18
14/04/2017,Jerusalem,17
14/04/2017,Lod,22
14/04/2017,Mizpe Ramon,20
14/04/2017,Nazareth,19
14/04/2017,Qazrin,20
14/04/2017,Tel Aviv,20
14/04/2017,Tiberias,25
14/04/2017,Zefat,15
15/04/2017,Afula,24
15/04/2017,Ashdod,21
15/04/2017,Beer Sheva,23
15/04/2017,Bet Shean,26
15/04/2017,Elat,29
15/04/2017,En Gedi,29
15/04/2017,Haifa,19
15/04/2017,Jerusalem,17
15/04/2017,Lod,22
15/04/2017,Mizpe Ramon,21
15/04/2017,Nazareth,20
15/04/2017,Qazrin,21
15/04/2017,Tel Aviv,20
15/04/2017,Tiberias,26
15/04/2017,Zefat,17
16/04/2017,Afula,25
16/04/2017,Ashdod,21
16/04/2017,Beer Sheva,26
16/04/2017,Bet Shean,27
16/04/2017,Elat,30
16/04/2017,En Gedi,28
16/04/2017,Haifa,20
16/04/2017,Jerusalem,20
16/04/2017,Lod,23
16/04/2017,Mizpe Ramon,23
16/04/2017,Nazareth,21
16/04/2017,Qazrin,23
16/04/2017,Tel Aviv,21
16/04/2017,Tiberias,27
16/04/2017,Zefat,17
17/04/2017,Afula,26
17/04/2017,Ashdod,21
17/04/2017,Beer Sheva,27
17/04/2017,Bet Shean,30
17/04/2017,Elat,32
17/04/2017,En Gedi,32
17/04/2017,Haifa,19
17/04/2017,Jerusalem,23
17/04/2017,Lod,25
17/04/2017,Mizpe Ramon,24
17/04/2017,Nazareth,24
17/04/2017,Qazrin,27
17/04/2017,Tel Aviv,22
17/04/2017,Tiberias,31
17/04/2017,Zefat,22
18/04/2017,Afula,28
18/04/2017,Ashdod,24
18/04/2017,Beer Sheva,30
18/04/2017,Bet Shean,30
18/04/2017,Elat,31
18/04/2017,En Gedi,31
18/04/2017,Haifa,23
18/04/2017,Jerusalem,23
18/04/2017,Lod,28
18/04/2017,Mizpe Ramon,26
18/04/2017,Nazareth,23
18/04/2017,Qazrin,25
18/04/2017,Tel Aviv,25
18/04/2017,Tiberias,30
18/04/2017,Zefat,21
19/04/2017,Afula,27
19/04/2017,Ashdod,22
19/04/2017,Beer Sheva,30
19/04/2017,Bet Shean,31
19/04/2017,Elat,36
19/04/2017,En Gedi,33
19/04/2017,Haifa,22
19/04/2017,Jerusalem,25
19/04/2017,Lod,26
19/04/2017,Mizpe Ramon,28
19/04/2017,Nazareth,23
19/04/2017,Qazrin,26
19/04/2017,Tel Aviv,23
19/04/2017,Tiberias,30
19/04/2017,Zefat,23
20/04/2017,Afula,28
20/04/2017,Ashdod,22
20/04/2017,Beer Sheva,31
20/04/2017,Bet Shean,31
20/04/2017,Elat,35
20/04/2017,En Gedi,31
20/04/2017,Haifa,23
20/04/2017,Jerusalem,25
20/04/2017,Lod,27
20/04/2017,Mizpe Ramon,27
20/04/2017,Nazareth,23
20/04/2017,Qazrin,26
20/04/2017,Tel Aviv,24
20/04/2017,Tiberias,29
20/04/2017,Zefat,22
21/04/2017,Afula,37
21/04/2017,Ashdod,25
21/04/2017,Beer Sheva,38
21/04/2017,Bet Shean,37
21/04/2017,Elat,42
21/04/2017,En Gedi,38
21/04/2017,Haifa,33
21/04/2017,Jerusalem,31
21/04/2017,Lod,36
21/04/2017,Mizpe Ramon,31
21/04/2017,Nazareth,33
21/04/2017,Qazrin,33
21/04/2017,Tel Aviv,32
21/04/2017,Tiberias,37
21/04/2017,Zefat,28
22/04/2017,Afula,40
22/04/2017,Ashdod,28
22/04/2017,Beer Sheva,41
22/04/2017,Bet Shean,42
22/04/2017,Elat,40
22/04/2017,En Gedi,41
22/04/2017,Haifa,37
22/04/2017,Jerusalem,34
22/04/2017,Lod,39
22/04/2017,Mizpe Ramon,35
22/04/2017,Nazareth,35
22/04/2017,Qazrin,36
22/04/2017,Tel Aviv,36
22/04/2017,Tiberias,40
22/04/2017,Zefat,30
23/04/2017,Afula,24
23/04/2017,Ashdod,20
23/04/2017,Beer Sheva,22
23/04/2017,Bet Shean,26
23/04/2017,Elat,32
23/04/2017,En Gedi,31
23/04/2017,Haifa,18
23/04/2017,Jerusalem,17
23/04/2017,Lod,22
23/04/2017,Mizpe Ramon,20
23/04/2017,Nazareth,17
23/04/2017,Qazrin,21
23/04/2017,Tel Aviv,20
23/04/2017,Tiberias,26
23/04/2017,Zefat,17
24/04/2017,Afula,23
24/04/2017,Ashdod,20
24/04/2017,Beer Sheva,22
24/04/2017,Bet Shean,26
24/04/2017,Elat,27
24/04/2017,En Gedi,28
24/04/2017,Haifa,19
24/04/2017,Jerusalem,17
24/04/2017,Lod,21
24/04/2017,Mizpe Ramon,19
24/04/2017,Nazareth,19
24/04/2017,Qazrin,22
24/04/2017,Tel Aviv,20
24/04/2017,Tiberias,26
24/04/2017,Zefat,17
25/04/2017,Afula,25
25/04/2017,Ashdod,21
25/04/2017,Beer Sheva,26
25/04/2017,Bet Shean,29
25/04/2017,Elat,30
25/04/2017,En Gedi,31
25/04/2017,Haifa,19
25/04/2017,Jerusalem,24
25/04/2017,Lod,23
25/04/2017,Mizpe Ramon,24
25/04/2017,Nazareth,23
25/04/2017,Qazrin,27
25/04/2017,Tel Aviv,21
25/04/2017,Tiberias,28
25/04/2017,Zefat,21
26/04/2017,Afula,33
26/04/2017,Ashdod,22
26/04/2017,Beer Sheva,27
26/04/2017,Bet Shean,35
26/04/2017,Elat,34
26/04/2017,En Gedi,35
26/04/2017,Haifa,21
26/04/2017,Jerusalem,28
26/04/2017,Lod,27
26/04/2017,Mizpe Ramon,26
26/04/2017,Nazareth,30
26/04/2017,Qazrin,31
26/04/2017,Tel Aviv,24
26/04/2017,Tiberias,36
26/04/2017,Zefat,24
27/04/2017,Afula,30
27/04/2017,Ashdod,23
27/04/2017,Beer Sheva,26
27/04/2017,Bet Shean,33
27/04/2017,Elat,33
27/04/2017,En Gedi,33
27/04/2017,Haifa,23
27/04/2017,Jerusalem,26
27/04/2017,Lod,25
27/04/2017,Mizpe Ramon,24
27/04/2017,Nazareth,28
27/04/2017,Qazrin,30
27/04/2017,Tel Aviv,23
27/04/2017,Tiberias,34
27/04/2017,Zefat,26
28/04/2017,Afula,28
28/04/2017,Ashdod,22
28/04/2017,Beer Sheva,29
28/04/2017,Bet Shean,31
28/04/2017,Elat,35
28/04/2017,En Gedi,32
28/04/2017,Haifa,23
28/04/2017,Jerusalem,24
28/04/2017,Lod,26
28/04/2017,Mizpe Ramon,27
28/04/2017,Nazareth,24
28/04/2017,Qazrin,27
28/04/2017,Tel Aviv,23
28/04/2017,Tiberias,31
28/04/2017,Zefat,25
29/04/2017,Afula,29
29/04/2017,Ashdod,22
29/04/2017,Beer Sheva,32
29/04/2017,Bet Shean,32
29/04/2017,Elat,36
29/04/2017,En Gedi,32
29/04/2017,Haifa,24
29/04/2017,Jerusalem,27
29/04/2017,Lod,27
29/04/2017,Mizpe Ramon,29
29/04/2017,Nazareth,24
29/04/2017,Qazrin,28
29/04/2017,Tel Aviv,24
29/04/2017,Tiberias,31
29/04/2017,Zefat,24
30/04/2017,Afula,34
30/04/2017,Ashdod,23
30/04/2017,Beer Sheva,32
30/04/2017,Bet Shean,37
30/04/2017,Elat,36
30/04/2017,En Gedi,36
30/04/2017,Haifa,25
30/04/2017,Jerusalem,31
30/04/2017,Lod,28
30/04/2017,Mizpe Ramon,32
30/04/2017,Nazareth,32
30/04/2017,Qazrin,33
30/04/2017,Tel Aviv,25
30/04/2017,Tiberias,35
30/04/2017,Zefat,29
01/05/2017,Afula,31
01/05/2017,Ashdod,25
01/05/2017,Beer Sheva,31
01/05/2017,Bet Shean,33
01/05/2017,Elat,30
01/05/2017,En Gedi,32
01/05/2017,Haifa,27
01/05/2017,Jerusalem,28
01/05/2017,Lod,31
01/05/2017,Mizpe Ramon,29
01/05/2017,Nazareth,27
01/05/2017,Qazrin,29
01/05/2017,Tel Aviv,29
01/05/2017,Tiberias,32
01/05/2017,Zefat,25
02/05/2017,Afula,28
02/05/2017,Ashdod,23
02/05/2017,Beer Sheva,30
02/05/2017,Bet Shean,31
02/05/2017,Elat,34
02/05/2017,En Gedi,34
02/05/2017,Haifa,22
02/05/2017,Jerusalem,24
02/05/2017,Lod,25
02/05/2017,Mizpe Ramon,28
02/05/2017,Nazareth,23
02/05/2017,Qazrin,28
02/05/2017,Tel Aviv,23
